SPPTleID	FilePath	FileSize	experiment_name	experiment_id	vendor	target_gene	owner	date	email
S10202	File1=/vordemo/S10202	62	PPT	AXX1010-001	GeneVendor1	GeneA	Mike Est	8/8/20	compbioteam@vorbio.com
S10203	File1=/vordemo/S10203	82	PPT	AXX1010-001	GeneVendor1	GeneB	Mike Est	8/8/20	compbioteam@vorbio.com
S10204	File1=/vordemo/S10204	88	PPT	AXX1010-001	GeneVendor1	GeneC	Mike Est	8/8/20	compbioteam@vorbio.com
S10205	File1=/vordemo/S10205	68	PPT	AXX1010-001	GeneVendor1	GeneA	Mike Est	8/8/20	compbioteam@vorbio.com
S10206	File1=/vordemo/S10206	73	PPT	AXX1010-001	GeneVendor1	GeneA	Mike Est	8/8/20	compbioteam@vorbio.com
S10207	File1=/vordemo/S10207	77	PPT	AXX1010-001	GeneVendor1	GeneB	Mike Est	8/8/20	compbioteam@vorbio.com
S10208	File1=/vordemo/S10208	72	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10209	File1=/vordemo/S10209	81	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10210	File1=/vordemo/S10210	82	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10211	File1=/vordemo/S10211	83	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10212	File1=/vordemo/S10212	54	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10213	File1=/vordemo/S10213	99	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10214	File1=/vordemo/S10214	71	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10215	File1=/vordemo/S10215	63	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10216	File1=/vordemo/S10216	78	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10217	File1=/vordemo/S10217	72	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10218	File1=/vordemo/S10218	97	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10219	File1=/vordemo/S10219	52	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10220	File1=/vordemo/S10220	51	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10221	File1=/vordemo/S10221	55	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10222	File1=/vordemo/S10222	85	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10223	File1=/vordemo/S10223	52	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10224	File1=/vordemo/S10224	57	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10225	File1=/vordemo/S10225	56	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10226	File1=/vordemo/S10226	83	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10227	File1=/vordemo/S10227	66	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10228	File1=/vordemo/S10228	78	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10229	File1=/vordemo/S10229	92	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10230	File1=/vordemo/S10230	51	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10231	File1=/vordemo/S10231	98	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10232	File1=/vordemo/S10232	52	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10233	File1=/vordemo/S10233	82	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10234	File1=/vordemo/S10234	78	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10235	File1=/vordemo/S10235	95	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10236	File1=/vordemo/S10236	59	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10237	File1=/vordemo/S10237	86	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10238	File1=/vordemo/S10238	82	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10239	File1=/vordemo/S10239	56	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10240	File1=/vordemo/S10240	53	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10241	File1=/vordemo/S10241	61	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10242	File1=/vordemo/S10242	87	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10243	File1=/vordemo/S10243	63	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10244	File1=/vordemo/S10244	68	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10245	File1=/vordemo/S10245	67	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10246	File1=/vordemo/S10246	82	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10247	File1=/vordemo/S10247	98	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10248	File1=/vordemo/S10248	82	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10249	File1=/vordemo/S10249	78	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10250	File1=/vordemo/S10250	56	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10251	File1=/vordemo/S10251	87	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10252	File1=/vordemo/S10252	67	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10253	File1=/vordemo/S10253	78	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10254	File1=/vordemo/S10254	98	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10255	File1=/vordemo/S10255	72	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10256	File1=/vordemo/S10256	75	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10257	File1=/vordemo/S10257	95	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10258	File1=/vordemo/S10258	56	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10259	File1=/vordemo/S10259	71	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10260	File1=/vordemo/S10260	72	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10261	File1=/vordemo/S10261	79	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10262	File1=/vordemo/S10262	83	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10263	File1=/vordemo/S10263	76	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10264	File1=/vordemo/S10264	50	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10265	File1=/vordemo/S10265	54	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10266	File1=/vordemo/S10266	67	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10267	File1=/vordemo/S10267	78	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10268	File1=/vordemo/S10268	88	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10269	File1=/vordemo/S10269	79	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10270	File1=/vordemo/S10270	73	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10271	File1=/vordemo/S10271	89	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10272	File1=/vordemo/S10272	72	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10273	File1=/vordemo/S10273	50	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10274	File1=/vordemo/S10274	82	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10275	File1=/vordemo/S10275	62	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10276	File1=/vordemo/S10276	88	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10277	File1=/vordemo/S10277	88	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10278	File1=/vordemo/S10278	89	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10279	File1=/vordemo/S10279	52	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10280	File1=/vordemo/S10280	76	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10281	File1=/vordemo/S10281	70	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10282	File1=/vordemo/S10282	95	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10283	File1=/vordemo/S10283	61	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10284	File1=/vordemo/S10284	52	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10285	File1=/vordemo/S10285	90	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10286	File1=/vordemo/S10286	87	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10287	File1=/vordemo/S10287	61	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10288	File1=/vordemo/S10288	98	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10289	File1=/vordemo/S10289	55	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10290	File1=/vordemo/S10290	86	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10291	File1=/vordemo/S10291	54	PPT	AXX1011-001	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10292	File1=/vordemo/S10292	55	PPT	AXX1011-001	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10293	File1=/vordemo/S10293	92	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10294	File1=/vordemo/S10294	68	PPT	AXX1011-001	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10295	File1=/vordemo/S10295	54	PPT	AXX1011-004	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10296	File1=/vordemo/S10296	58	PPT	AXX1011-004	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10297	File1=/vordemo/S10297	94	PPT	AXX1011-004	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10298	File1=/vordemo/S10298	60	PPT	AXX1011-004	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10299	File1=/vordemo/S10299	95	PPT	AXX1011-004	MicroVendor2	GeneB	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10300	File1=/vordemo/S10300	58	PPT	AXX1011-004	MicroVendor2	GeneC	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10301	File1=/vordemo/S10301	84	PPT	AXX1011-004	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10302	File1=/vordemo/S10302	59	PPT	AXX1011-004	MicroVendor2	GeneA	Tim Tuner	8/20/20	compbioteam@vorbio.com
S10303	File1=/vordemo/S10303	88	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10304	File1=/vordemo/S10304	82	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10305	File1=/vordemo/S10305	87	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10306	File1=/vordemo/S10306	97	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10307	File1=/vordemo/S10307	86	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10308	File1=/vordemo/S10308	94	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10309	File1=/vordemo/S10309	52	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10310	File1=/vordemo/S10310	88	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10311	File1=/vordemo/S10311	78	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10312	File1=/vordemo/S10312	51	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10313	File1=/vordemo/S10313	95	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10314	File1=/vordemo/S10314	70	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10315	File1=/vordemo/S10315	56	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10316	File1=/vordemo/S10316	95	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10317	File1=/vordemo/S10317	92	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10318	File1=/vordemo/S10318	90	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10319	File1=/vordemo/S10319	89	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10320	File1=/vordemo/S10320	60	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10321	File1=/vordemo/S10321	93	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10322	File1=/vordemo/S10322	70	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10323	File1=/vordemo/S10323	53	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10324	File1=/vordemo/S10324	68	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10325	File1=/vordemo/S10325	86	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10326	File1=/vordemo/S10326	64	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10327	File1=/vordemo/S10327	77	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10328	File1=/vordemo/S10328	54	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10329	File1=/vordemo/S10329	85	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10330	File1=/vordemo/S10330	52	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10331	File1=/vordemo/S10331	52	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10332	File1=/vordemo/S10332	57	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10333	File1=/vordemo/S10333	91	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10334	File1=/vordemo/S10334	90	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10335	File1=/vordemo/S10335	65	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10336	File1=/vordemo/S10336	65	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10337	File1=/vordemo/S10337	55	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10338	File1=/vordemo/S10338	56	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10339	File1=/vordemo/S10339	60	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10340	File1=/vordemo/S10340	84	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10341	File1=/vordemo/S10341	59	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10342	File1=/vordemo/S10342	66	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10343	File1=/vordemo/S10343	91	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10344	File1=/vordemo/S10344	81	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10345	File1=/vordemo/S10345	93	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10346	File1=/vordemo/S10346	63	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10347	File1=/vordemo/S10347	60	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10348	File1=/vordemo/S10348	100	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10349	File1=/vordemo/S10349	99	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10350	File1=/vordemo/S10350	88	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10351	File1=/vordemo/S10351	93	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10352	File1=/vordemo/S10352	81	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10353	File1=/vordemo/S10353	87	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10354	File1=/vordemo/S10354	51	PPT	AXX1012-001	GeneVendor1	GeneA	Walls Street	9/18/20	compbioteam@vorbio.com
S10355	File1=/vordemo/S10355	78	PPT	AXX1012-001	GeneVendor1	GeneB	Walls Street	9/18/20	compbioteam@vorbio.com
S10356	File1=/vordemo/S10356	55	PPT	AXX1012-001	GeneVendor1	GeneC	Walls Street	9/18/20	compbioteam@vorbio.com
S10357	File1=/vordemo/S10357	99	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10358	File1=/vordemo/S10358	82	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10359	File1=/vordemo/S10359	62	PPT	AXX1012-002	RandomVendor3	GeneB	Walls Street	9/25/20	compbioteam@vorbio.com
S10360	File1=/vordemo/S10360	72	PPT	AXX1012-002	RandomVendor3	GeneC	Walls Street	9/25/20	compbioteam@vorbio.com
S10361	File1=/vordemo/S10361	66	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10362	File1=/vordemo/S10362	71	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10363	File1=/vordemo/S10363	80	PPT	AXX1012-002	RandomVendor3	GeneB	Walls Street	9/25/20	compbioteam@vorbio.com
S10364	File1=/vordemo/S10364	93	PPT	AXX1012-002	RandomVendor3	GeneC	Walls Street	9/25/20	compbioteam@vorbio.com
S10365	File1=/vordemo/S10365	70	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10366	File1=/vordemo/S10366	71	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10367	File1=/vordemo/S10367	63	PPT	AXX1012-002	RandomVendor3	GeneB	Walls Street	9/25/20	compbioteam@vorbio.com
S10368	File1=/vordemo/S10368	99	PPT	AXX1012-002	RandomVendor3	GeneC	Walls Street	9/25/20	compbioteam@vorbio.com
S10369	File1=/vordemo/S10369	80	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10370	File1=/vordemo/S10370	83	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10371	File1=/vordemo/S10371	86	PPT	AXX1012-002	RandomVendor3	GeneB	Walls Street	9/25/20	compbioteam@vorbio.com
S10372	File1=/vordemo/S10372	67	PPT	AXX1012-002	RandomVendor3	GeneC	Walls Street	9/25/20	compbioteam@vorbio.com
S10373	File1=/vordemo/S10373	84	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10374	File1=/vordemo/S10374	82	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10375	File1=/vordemo/S10375	70	PPT	AXX1012-002	RandomVendor3	GeneB	Walls Street	9/25/20	compbioteam@vorbio.com
S10376	File1=/vordemo/S10376	73	PPT	AXX1012-002	RandomVendor3	GeneC	Walls Street	9/25/20	compbioteam@vorbio.com
S10377	File1=/vordemo/S10377	50	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10378	File1=/vordemo/S10378	72	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10379	File1=/vordemo/S10379	73	PPT	AXX1012-002	RandomVendor3	GeneB	Walls Street	9/25/20	compbioteam@vorbio.com
S10380	File1=/vordemo/S10380	72	PPT	AXX1012-002	RandomVendor3	GeneC	Walls Street	9/25/20	compbioteam@vorbio.com
S10381	File1=/vordemo/S10381	61	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10382	File1=/vordemo/S10382	94	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10383	File1=/vordemo/S10383	71	PPT	AXX1012-002	RandomVendor3	GeneB	Walls Street	9/25/20	compbioteam@vorbio.com
S10384	File1=/vordemo/S10384	62	PPT	AXX1012-002	RandomVendor3	GeneC	Walls Street	9/25/20	compbioteam@vorbio.com
S10385	File1=/vordemo/S10385	79	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10386	File1=/vordemo/S10386	61	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10387	File1=/vordemo/S10387	85	PPT	AXX1012-002	RandomVendor3	GeneB	Walls Street	9/25/20	compbioteam@vorbio.com
S10388	File1=/vordemo/S10388	76	PPT	AXX1012-002	RandomVendor3	GeneC	Walls Street	9/25/20	compbioteam@vorbio.com
S10389	File1=/vordemo/S10389	79	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10390	File1=/vordemo/S10390	50	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10391	File1=/vordemo/S10391	88	PPT	AXX1012-002	RandomVendor3	GeneB	Walls Street	9/25/20	compbioteam@vorbio.com
S10392	File1=/vordemo/S10392	67	PPT	AXX1012-002	RandomVendor3	GeneC	Walls Street	9/25/20	compbioteam@vorbio.com
S10393	File1=/vordemo/S10393	97	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10394	File1=/vordemo/S10394	57	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10395	File1=/vordemo/S10395	73	PPT	AXX1012-002	RandomVendor3	GeneB	Walls Street	9/25/20	compbioteam@vorbio.com
S10396	File1=/vordemo/S10396	65	PPT	AXX1012-002	RandomVendor3	GeneC	Walls Street	9/25/20	compbioteam@vorbio.com
S10397	File1=/vordemo/S10397	97	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10398	File1=/vordemo/S10398	92	PPT	AXX1012-002	RandomVendor3	GeneA	Walls Street	9/25/20	compbioteam@vorbio.com
S10399	File1=/vordemo/S10399	58	PPT	AXX1012-002	RandomVendor3	GeneB	Walls Street	9/25/20	compbioteam@vorbio.com
S10400	File1=/vordemo/S10400	93	PPT	AXX1012-002	RandomVendor3	GeneC	Walls Street	9/25/20	compbioteam@vorbio.com
